EntityID,AttributeID,Value,TimePeriod
983,tender,tender:1417,2022-07
1964,item,item:6259,2022-04
20,item,item:69024,2022-10
17031,buyer,buyer:33927,2022-03
4016,tender,tender:38,2021-11
19859,buyer,buyer:63254,2022-09
16191,item,item:4574,2022-05
741,item,item:2770,2022-06
4065,tender,tender:261,2021-12
1437,tender,tender:906,2022-04
11750,tender,tender:3019,2023-04
15969,buyer,buyer:50772,2023-05
228,buyer,buyer:793,2023-01
14603,item,item:45162,2023-04
582,tender,tender:2126,2022-11
12826,tender,tender:1099,2022-05
1575,buyer,buyer:7913,2023-02
18536,tender,tender:56,2021-11
362,item,item:9,2022-02
3964,buyer,buyer:12324,2021-11
11439,item,item:64420,2022-01
18789,tender,tender:3324,2023-06
18922,item,item:13005,2023-03
17297,tender,tender:437,2022-01
16778,buyer,buyer:1661,2022-11
18631,item,item:208,2022-01
16374,buyer,buyer:35899,2023-03
4579,item,item:55741,2021-11
14127,item,item:45784,2023-05
18212,item,item:1185,2023-05
18233,buyer,buyer:41901,2023-02
12255,item,item:19524,2022-09
1190,buyer,buyer:1523,2022-02
7387,item,item:23695,2022-01
5193,buyer,buyer:16084,2022-02
16540,item,item:21769,2022-12
19582,item,item:3523,2022-12
13174,item,item:3706,2022-08
2861,tender,tender:954,2022-04
9823,tender,tender:1454,2022-07
10569,item,item:16476,2023-03
5172,buyer,buyer:3660,2022-02
7649,buyer,buyer:1115,2023-04
13805,item,item:14644,2023-04
19519,tender,tender:2373,2022-12
17030,item,item:12066,2023-06
9295,item,item:3071,2023-02
10213,tender,tender:1458,2022-07
6097,tender,tender:1774,2022-09
7923,buyer,buyer:9084,2021-12
7545,item,item:18965,2022-09
11382,item,item:40430,2022-11
18659,buyer,buyer:53651,2023-06
18760,item,item:1590,2023-06
6864,buyer,buyer:31536,2022-06
17856,tender,tender:2904,2023-03
14802,buyer,buyer:5898,2022-02
19110,tender,tender:2060,2022-10
2347,tender,tender:1259,2022-06
11875,buyer,buyer:7776,2023-01
16042,item,item:8428,2022-11
14180,buyer,buyer:95,2023-03
16777,tender,tender:212,2021-12
4416,buyer,buyer:18556,2022-07
18860,tender,tender:2676,2023-02
18787,buyer,buyer:29974,2022-09
16618,item,item:26722,2023-02
225,tender,tender:715,2022-03
9650,buyer,buyer:6949,2022-01
7909,buyer,buyer:10669,2022-08
9090,item,item:10887,2021-12
19437,tender,tender:3316,2023-06
8297,item,item:28503,2022-10
19803,tender,tender:2177,2022-11
7407,item,item:3846,2023-05
13784,tender,tender:1787,2022-09
27,buyer,buyer:46658,2022-01
529,item,item:53210,2023-03
16708,item,item:35922,2023-01
13207,item,item:31618,2022-11
10754,item,item:29138,2021-12
878,buyer,buyer:63825,2022-11
15244,buyer,buyer:48618,2022-02
8137,tender,tender:2513,2023-01
6098,tender,tender:560,2022-02
15059,tender,tender:3176,2023-05
17914,item,item:2919,2022-10
702,item,item:23337,2023-05
9748,item,item:3983,2022-07
2681,tender,tender:2634,2023-02
5169,tender,tender:258,2021-12
7806,tender,tender:3219,2023-05
15628,tender,tender:3308,2023-06
18745,tender,tender:2353,2022-12
17438,buyer,buyer:26652,2022-06
12670,buyer,buyer:19562,2023-02
10671,item,item:34128,2021-11
7324,tender,tender:1114,2022-05
962,buyer,buyer:3035,2021-12
4614,buyer,buyer:35963,2023-05
3370,tender,tender:1612,2022-08
12923,buyer,buyer:1772,2022-06
2924,buyer,buyer:18461,2023-02
10041,tender,tender:2671,2023-02
11360,item,item:4871,2022-07
10774,tender,tender:3316,2023-06
12557,tender,tender:1276,2022-06
17786,buyer,buyer:56540,2021-12
19427,tender,tender:3174,2023-05
16220,item,item:20848,2022-07
3155,item,item:10135,2022-02
18078,buyer,buyer:35433,2022-12
8414,tender,tender:402,2022-01
8733,item,item:417,2022-01
14886,item,item:12799,2023-01
5270,tender,tender:2520,2023-01
12989,tender,tender:2635,2023-02
13130,buyer,buyer:33830,2022-10
10058,tender,tender:551,2022-02
2581,buyer,buyer:8150,2021-12
2533,tender,tender:2132,2022-11
2886,buyer,buyer:5343,2023-05
14719,tender,tender:948,2022-04
7765,tender,tender:610,2022-02
16501,item,item:52698,2021-12
18038,item,item:1817,2022-03
14586,item,item:46674,2023-01
7974,tender,tender:1605,2022-08
10148,item,item:1842,2022-05
1002,tender,tender:2671,2023-02
8826,buyer,buyer:63706,2022-04
10735,tender,tender:1613,2022-08
3833,buyer,buyer:47227,2022-09
17589,buyer,buyer:38957,2023-03
12648,tender,tender:1250,2022-06
17530,buyer,buyer:1961,2023-06
2369,item,item:1972,2022-12
19913,item,item:1447,2022-09
12128,buyer,buyer:17011,2022-12
17092,buyer,buyer:14552,2023-03
11349,buyer,buyer:35842,2023-02
10479,buyer,buyer:32906,2021-11
4367,buyer,buyer:32485,2023-02
19465,item,item:23631,2022-03
2488,item,item:8094,2021-11
12545,item,item:13527,2022-06
4030,item,item:47130,2022-08
8614,tender,tender:1073,2022-05
8458,buyer,buyer:20610,2022-03
7640,buyer,buyer:28201,2022-07
7351,item,item:3273,2022-05
18358,tender,tender:1138,2022-05
2546,item,item:8129,2022-03
18887,buyer,buyer:17033,2022-09
1527,buyer,buyer:4615,2021-11
11483,buyer,buyer:68428,2022-06
12304,tender,tender:592,2022-02
3439,item,item:698,2022-08
1511,tender,tender:3019,2023-04
5868,item,item:24774,2022-10
13391,buyer,buyer:2903,2023-02
6270,tender,tender:28,2021-11
7057,tender,tender:1131,2022-05
6173,item,item:2675,2021-12
4761,buyer,buyer:14736,2022-01
668,item,item:1195,2023-03
16753,tender,tender:552,2022-02
18270,item,item:25486,2023-06
5035,tender,tender:568,2022-02
9943,tender,tender:1641,2022-08
4012,item,item:6884,2022-11
15832,tender,tender:803,2022-03
3366,tender,tender:2022,2022-10
19195,buyer,buyer:32404,2023-05
14569,item,item:46608,2022-03
2119,tender,tender:1290,2022-06
15068,buyer,buyer:47925,2022-11
9748,buyer,buyer:6761,2022-05
12753,item,item:64968,2022-07
5398,tender,tender:1836,2022-09
259,buyer,buyer:23790,2022-11
19986,buyer,buyer:14440,2021-12
2342,buyer,buyer:10758,2022-05
5193,buyer,buyer:16262,2022-03
8750,tender,tender:1604,2022-08
3812,tender,tender:438,2022-01
425,buyer,buyer:83,2022-08
3205,item,item:10404,2021-11
17403,buyer,buyer:6237,2022-09
1814,item,item:5073,2022-10
12730,item,item:40172,2022-11
19950,tender,tender:2664,2023-02
541,buyer,buyer:1416,2022-05
7432,tender,tender:2651,2023-02
18090,item,item:45568,2023-04
13043,tender,tender:615,2022-02
16590,buyer,buyer:52810,2021-11
2310,buyer,buyer:4007,2022-10
11046,tender,tender:735,2022-03
5295,tender,tender:592,2022-02
7607,tender,tender:222,2021-12
7360,item,item:1749,2022-07
10601,tender,tender:1055,2022-05
10573,buyer,buyer:4142,2022-09
8107,item,item:11449,2021-12
11496,buyer,buyer:36948,2022-12
18776,buyer,buyer:12519,2022-11
11697,tender,tender:1279,2022-06
12007,item,item:38546,2021-11
2867,item,item:9070,2022-09
17643,buyer,buyer:33589,2023-05
16448,buyer,buyer:40790,2023-02
12023,tender,tender:2868,2023-03
15876,buyer,buyer:63934,2023-06
14019,item,item:14920,2023-03
13988,item,item:67402,2021-12
18136,tender,tender:3188,2023-05
8986,tender,tender:1131,2022-05
1493,tender,tender:591,2022-02
8116,item,item:10080,2022-12
4092,tender,tender:68,2021-11
15446,item,item:38823,2022-03
11415,item,item:36605,2022-03
2206,buyer,buyer:6949,2022-01
12914,tender,tender:2821,2023-03
5711,item,item:42393,2023-03
11579,item,item:17009,2023-04
10764,buyer,buyer:8365,2021-12
19359,tender,tender:2177,2022-11
1658,item,item:590,2023-04
9640,buyer,buyer:9423,2022-11
14404,item,item:8876,2022-06
16441,item,item:35074,2023-06
17289,buyer,buyer:7442,2022-09
6801,item,item:8790,2022-06
2271,tender,tender:777,2022-03
10670,buyer,buyer:8867,2022-12
3547,buyer,buyer:63699,2022-04
14709,buyer,buyer:57757,2023-02
2589,item,item:7942,2022-03
1702,item,item:5103,2022-08
14817,tender,tender:1435,2022-07
4733,item,item:15514,2022-08
11057,item,item:40121,2022-08
4572,buyer,buyer:14506,2023-03
11287,tender,tender:1286,2022-06
15656,item,item:22828,2023-01
11068,buyer,buyer:17833,2023-02
17008,buyer,buyer:972,2023-04
4302,tender,tender:1613,2022-08
16422,tender,tender:2492,2023-01
11126,buyer,buyer:34965,2022-06
8661,item,item:2103,2022-11
12458,tender,tender:2136,2022-11
15417,item,item:44134,2022-07
7544,tender,tender:936,2022-04
15959,item,item:49763,2022-06
15271,tender,tender:1071,2022-05
5941,buyer,buyer:1399,2022-03
8536,buyer,buyer:26902,2022-11
11715,tender,tender:3174,2023-05
6797,buyer,buyer:21816,2022-02
17494,buyer,buyer:9861,2023-02
3428,buyer,buyer:530,2023-01
11676,tender,tender:744,2022-03
14458,buyer,buyer:35374,2022-12
28,tender,tender:1250,2022-06
181,item,item:32167,2022-02
12001,item,item:38693,2022-11
16086,buyer,buyer:9609,2023-06
3309,item,item:4508,2022-09
923,tender,tender:1424,2022-07
13836,tender,tender:2253,2022-11
6021,item,item:2496,2023-04
358,tender,tender:733,2022-03
16909,buyer,buyer:16915,2021-12
19194,buyer,buyer:25997,2022-07
7810,buyer,buyer:14902,2023-06
18703,item,item:35162,2023-06
1381,item,item:4473,2021-11
17426,item,item:15824,2022-08
1686,buyer,buyer:22,2023-03
2039,item,item:6613,2022-02
13246,tender,tender:3217,2023-05
3221,item,item:3480,2022-02
7237,item,item:24423,2021-11
7312,item,item:46753,2023-04
15754,tender,tender:2970,2023-04
5891,buyer,buyer:7343,2022-09
336,buyer,buyer:1035,2021-11
4168,buyer,buyer:6874,2022-10
1026,buyer,buyer:2355,2023-02
18592,tender,tender:2214,2022-11
18593,tender,tender:3365,2023-06
7116,item,item:65290,2022-07
9289,buyer,buyer:10738,2022-03
5264,tender,tender:2374,2022-12
4047,buyer,buyer:16078,2021-11
6291,item,item:14129,2023-05
19406,item,item:29289,2021-11
4380,tender,tender:1050,2022-05
18650,buyer,buyer:6048,2022-07
1402,item,item:2318,2022-03
14917,item,item:47675,2022-09
15621,item,item:4804,2023-04
15051,tender,tender:903,2022-04
2311,item,item:7362,2022-12
17878,buyer,buyer:12976,2022-10
5991,buyer,buyer:2447,2023-01
5567,tender,tender:1624,2022-08
463,buyer,buyer:7535,2023-06
6764,item,item:21486,2023-01
11767,tender,tender:3133,2023-05
17556,item,item:28207,2022-09
5159,buyer,buyer:27554,2022-11
19738,tender,tender:1088,2022-05
15633,item,item:25410,2022-12
6524,tender,tender:2138,2022-11
19017,item,item:44965,2023-03
17827,tender,tender:2173,2022-11
2537,tender,tender:2444,2023-01
1622,tender,tender:1419,2022-07
19936,tender,tender:2356,2022-12
16283,buyer,buyer:9539,2022-02
11399,item,item:2257,2022-04
6889,item,item:21900,2022-04
17806,item,item:57024,2021-11
17063,item,item:67365,2022-10
4436,tender,tender:427,2022-01
10043,buyer,buyer:2283,2022-08
13392,tender,tender:1809,2022-09
6546,buyer,buyer:20385,2021-11
16270,buyer,buyer:33568,2023-05
8986,item,item:6810,2022-04
12968,buyer,buyer:3855,2023-05
10489,item,item:33588,2023-02
7030,buyer,buyer:15833,2022-11
5437,buyer,buyer:1726,2022-01
17413,tender,tender:1857,2022-09
4981,item,item:11217,2021-11
4510,tender,tender:899,2022-04
1425,tender,tender:1595,2022-08
4581,buyer,buyer:2233,2022-01
8480,buyer,buyer:27207,2022-09
12577,tender,tender:1840,2022-09
18928,item,item:32,2023-04
17378,tender,tender:3223,2023-05
11759,item,item:6776,2023-03
16723,tender,tender:3315,2023-06
4970,tender,tender:2652,2023-02
3670,buyer,buyer:134,2022-05
15934,item,item:50795,2022-01
2301,item,item:7259,2021-12
8681,buyer,buyer:19025,2022-09
11919,item,item:2770,2023-02
3424,item,item:11016,2021-11
8600,item,item:27170,2022-04
12076,tender,tender:377,2022-01
16106,buyer,buyer:25418,2022-11
2172,buyer,buyer:55251,2022-05
2009,buyer,buyer:2519,2022-12
5378,item,item:17312,2022-05
4049,tender,tender:596,2022-02
1107,tender,tender:1082,2022-05
14790,item,item:9716,2022-10
10188,tender,tender:3179,2023-05
7362,buyer,buyer:23855,2022-07
3120,item,item:1431,2021-12
7811,item,item:25007,2023-03
3932,tender,tender:1652,2022-08
17213,item,item:54802,2021-11
14619,buyer,buyer:1645,2023-02
16714,tender,tender:1481,2022-07
19713,tender,tender:3215,2023-05
3999,buyer,buyer:62945,2022-03
5664,tender,tender:710,2022-03
13866,item,item:44428,2022-05
13297,buyer,buyer:9112,2022-10
12841,buyer,buyer:40807,2022-02
13731,tender,tender:1103,2022-05
1328,buyer,buyer:3435,2022-11
8416,buyer,buyer:26744,2022-01
13236,tender,tender:3156,2023-05
8638,buyer,buyer:26760,2021-12
2948,tender,tender:776,2022-03
1293,tender,tender:48,2021-11
17115,item,item:23125,2023-02
15234,buyer,buyer:1502,2022-10
1030,buyer,buyer:12680,2021-12
3648,tender,tender:1981,2022-10
3963,item,item:12014,2023-06
10261,item,item:32846,2022-07
9075,buyer,buyer:2446,2021-12
15880,tender,tender:1778,2022-09
12903,buyer,buyer:63831,2022-08
18524,tender,tender:53,2021-11
5418,item,item:49370,2022-04
6195,buyer,buyer:19117,2022-10
10963,item,item:35080,2021-11
11720,tender,tender:246,2021-12
7701,buyer,buyer:23288,2022-09
6074,buyer,buyer:2384,2022-11
6498,buyer,buyer:51,2021-12
14141,tender,tender:1309,2022-06
4139,tender,tender:379,2022-01
1410,tender,tender:1443,2022-07
13476,item,item:43196,2022-03
8283,item,item:2557,2022-09
9163,item,item:25768,2022-07
6098,tender,tender:1270,2022-06
17984,item,item:57977,2022-01
11374,item,item:16838,2022-12
8897,buyer,buyer:27390,2023-01
11914,tender,tender:1152,2022-05
14224,item,item:45522,2022-06
16042,tender,tender:3175,2023-05
13367,buyer,buyer:10555,2023-01
11032,item,item:2767,2022-08
6239,buyer,buyer:387,2022-10
18495,tender,tender:3151,2023-05
3873,item,item:8014,2022-01
17069,item,item:4637,2023-05
1593,tender,tender:610,2022-02
18702,item,item:25020,2022-02
2425,tender,tender:17,2021-11
6688,item,item:21381,2022-03
8271,item,item:13751,2022-01
17450,buyer,buyer:26720,2022-04
10432,item,item:8539,2022-09
12885,tender,tender:216,2021-12
14347,buyer,buyer:26745,2022-08
16500,tender,tender:3356,2023-06
10312,buyer,buyer:32537,2023-05
2445,item,item:22620,2022-11
4837,buyer,buyer:1089,2023-02
10022,tender,tender:3039,2023-04
8193,tender,tender:930,2022-04
19908,buyer,buyer:63411,2022-12
14834,buyer,buyer:27513,2022-12
173,tender,tender:2833,2023-03
14526,buyer,buyer:20648,2023-02
1319,tender,tender:1831,2022-09
16911,item,item:8795,2023-05
4879,item,item:15771,2022-01
10490,tender,tender:3310,2023-06
7622,buyer,buyer:59164,2021-11
7954,buyer,buyer:57869,2022-11
15798,buyer,buyer:5222,2023-06
12497,item,item:41735,2022-08
7931,item,item:15332,2022-08
4637,tender,tender:945,2022-04
6666,buyer,buyer:20988,2021-11
7816,item,item:24607,2022-12
9782,buyer,buyer:30886,2022-04
10430,buyer,buyer:32903,2022-05
15304,buyer,buyer:10684,2022-12
6199,buyer,buyer:16512,2022-10
16137,buyer,buyer:6599,2023-05
13313,tender,tender:237,2021-12
3130,item,item:10022,2022-01
9733,item,item:30968,2022-02
15846,item,item:18136,2022-01
8393,buyer,buyer:25738,2021-11
19330,item,item:15813,2022-11
10691,item,item:27396,2021-12
4838,tender,tender:1616,2022-08
8674,buyer,buyer:27346,2022-11
14712,item,item:5176,2021-11
10362,buyer,buyer:20299,2022-06
5255,tender,tender:437,2022-01
16337,item,item:14003,2022-04
9915,tender,tender:1783,2022-09
14399,item,item:68107,2022-06
10667,tender,tender:985,2022-04
13456,tender,tender:2713,2023-02
12814,tender,tender:634,2022-02
1036,item,item:2737,2021-11
10171,item,item:64553,2022-10
9468,buyer,buyer:11307,2022-06
14081,item,item:23891,2022-06
10329,buyer,buyer:38580,2022-02
6529,buyer,buyer:20555,2022-01
9737,item,item:64829,2022-02
3302,buyer,buyer:1354,2022-08
9506,item,item:2281,2022-12
3883,buyer,buyer:12183,2022-06
9367,buyer,buyer:12168,2022-01
14264,buyer,buyer:2231,2023-03
11704,buyer,buyer:26337,2022-03
18393,buyer,buyer:14141,2023-06
5245,buyer,buyer:77,2022-08
11490,buyer,buyer:65324,2022-04
8753,tender,tender:3008,2023-04
19631,tender,tender:3330,2023-06
4963,buyer,buyer:36441,2021-12
8202,tender,tender:1662,2022-08
13980,item,item:29757,2022-04
17958,buyer,buyer:57073,2022-03
3041,item,item:9300,2021-11
15895,tender,tender:2688,2023-02
12871,item,item:41182,2021-11
5929,item,item:64190,2022-02
11428,item,item:53016,2021-11
15324,item,item:63860,2022-11
14646,item,item:46880,2022-02
4341,buyer,buyer:7560,2022-12
17757,item,item:56674,2022-10
2353,tender,tender:2009,2022-10
417,tender,tender:1087,2022-05
5029,buyer,buyer:15762,2021-11
19430,buyer,buyer:220,2023-02
14111,item,item:45179,2022-04
6546,tender,tender:450,2022-01
10842,buyer,buyer:34261,2021-12
1738,tender,tender:1416,2022-07
17330,tender,tender:1961,2022-10
618,buyer,buyer:68491,2023-04
14261,buyer,buyer:3042,2022-09
8462,buyer,buyer:2192,2023-02
12491,buyer,buyer:7874,2023-03
16449,item,item:31490,2022-01
2102,tender,tender:29,2021-11
17640,item,item:56372,2023-01
12425,tender,tender:3209,2023-05
16927,tender,tender:3025,2023-04
13251,tender,tender:2462,2023-01
19020,buyer,buyer:16178,2023-04
17051,buyer,buyer:68226,2023-02
11407,item,item:65928,2022-01
15030,item,item:19414,2023-06
10101,tender,tender:778,2022-03
12785,tender,tender:747,2022-03
2412,item,item:5789,2023-01
16222,tender,tender:2519,2023-01
17100,item,item:40494,2022-07
18033,item,item:6870,2022-06
16983,tender,tender:3336,2023-06
322,buyer,buyer:22923,2021-11
4098,tender,tender:780,2022-03
7365,item,item:23522,2021-11
4138,item,item:13355,2022-01
8710,buyer,buyer:30046,2022-06
2198,buyer,buyer:4250,2021-12
19095,buyer,buyer:6145,2023-04
9280,item,item:29434,2022-07
7313,item,item:64417,2022-08
11205,buyer,buyer:65977,2023-04
19144,buyer,buyer:2618,2023-04
10792,tender,tender:189,2021-12
4979,tender,tender:1408,2022-07
13195,item,item:16178,2022-12
15090,item,item:48271,2021-11
17372,item,item:2783,2023-06
5704,item,item:18317,2021-11
15847,tender,tender:2830,2023-03
10342,buyer,buyer:32463,2021-11
6439,buyer,buyer:7078,2022-11
19806,buyer,buyer:4378,2023-02
8869,buyer,buyer:2100,2022-08
13836,item,item:7190,2022-11
17505,tender,tender:2195,2022-11
11053,buyer,buyer:1363,2022-07
374,buyer,buyer:1150,2022-06
17650,buyer,buyer:763,2022-12
12598,tender,tender:2343,2022-12
17255,tender,tender:1797,2022-09
13890,item,item:4156,2022-03
7456,item,item:23906,2021-11
7050,buyer,buyer:15769,2023-05
6341,buyer,buyer:23048,2022-01
6675,buyer,buyer:21014,2022-07
7561,tender,tender:1062,2022-05
13534,item,item:40962,2023-05
19688,tender,tender:2302,2022-12
13961,item,item:51124,2023-05
16491,tender,tender:244,2021-12
4716,buyer,buyer:7953,2022-10
3673,tender,tender:2304,2022-12
14385,item,item:2697,2021-12
4552,item,item:2559,2022-07
19100,item,item:60927,2022-11
1073,buyer,buyer:350,2022-05
9140,item,item:20201,2022-10
5145,tender,tender:1272,2022-06
12961,item,item:27573,2022-06
7691,tender,tender:3159,2023-05
2877,tender,tender:587,2022-02
16972,tender,tender:1172,2022-05
2213,tender,tender:66,2021-11
19924,item,item:67315,2023-04
7699,item,item:6727,2023-01
17448,item,item:7680,2023-01
14820,buyer,buyer:42530,2022-08
13664,buyer,buyer:38862,2021-12
8156,buyer,buyer:8760,2022-05
19749,tender,tender:2000,2022-10
7528,item,item:64801,2022-02
8872,item,item:954,2022-12
1104,tender,tender:1429,2022-07
4810,tender,tender:2992,2023-04
17231,item,item:34501,2022-12
19961,buyer,buyer:15515,2023-04
15896,tender,tender:1487,2022-07
4879,tender,tender:1800,2022-09
19466,buyer,buyer:2219,2022-12
18122,tender,tender:2304,2022-12
3475,buyer,buyer:109,2022-04
4900,buyer,buyer:2310,2022-10
7203,buyer,buyer:21982,2022-01
7883,tender,tender:234,2021-12
6873,buyer,buyer:43936,2022-02
11906,buyer,buyer:23736,2022-06
10318,item,item:14934,2022-05
3554,tender,tender:1059,2022-05
5039,item,item:64413,2022-01
13819,buyer,buyer:43855,2023-02
9951,item,item:5235,2022-11
3083,buyer,buyer:243,2022-05
16684,buyer,buyer:52909,2022-10
4962,tender,tender:2637,2023-02
8186,buyer,buyer:2316,2021-12
13519,item,item:14860,2022-08
9742,buyer,buyer:16118,2022-08
8973,buyer,buyer:10003,2022-10
19503,item,item:62200,2022-10
10352,item,item:649,2022-12
18064,tender,tender:1828,2022-09
3211,item,item:10314,2022-07
13444,item,item:16052,2022-10
508,tender,tender:1060,2022-05
19820,buyer,buyer:10741,2022-08
18913,item,item:33319,2023-06
2644,buyer,buyer:1240,2022-03
6313,tender,tender:3034,2023-04
4011,buyer,buyer:2748,2022-07
867,tender,tender:2321,2022-12
18823,item,item:43064,2022-10
14683,buyer,buyer:46318,2022-04
18046,item,item:22599,2022-07
